city,region,city_id,quarter,key,title,wordscount,titlewords,sentimentP1HV,sentiment_titleP1HV,setimentP1LM,sentiment_titleP1LM,postiveP2HV,negativeP2HV,postive_titleP2HV,negative_titleP2HV,postiveP2LM,negativeP2LM,postive_titleP2LM,negative_titleP2LM,scoreP1HV,score_titleP1HV,scoreP1LM,score_titleP1LM,SQHV,NcountHV,PcountHV,SQ_titleHV,Ncount_titleHV,Pcount_titleHV,SQLM,NcountLM,PcountLM,SQ_titleLM,Ncount_titleLM,Pcount_titleLM,Income,Rent,Unemployment,Population,6MonthRate,houseIndex
Darwin,,3,2003Q4,Darwin2003Q4,1,297,5,7,0,-3,-1,1,0,0,0,0,1,0,1,0.023569024,0,-0.01010101,-0.003367003,1,0,1,,0,0,0,1,0,0,1,0,12879,61.4,5.0595663,145.5683333,5.303036364,43.3
Darwin,,3,2004Q1,Darwin2004Q1,4,1213,19,56,5,11,1,4,0,3,0,4,0,1,0,0.046166529,0.004122012,0.009068425,0.000824402,1,0,1,1,0,0.75,1,0,1,1,0,0.25,11682,61.7,5.212083633,145.7363333,5.520466154,45.5
Darwin,,3,2004Q2,Darwin2004Q2,3,921,21,22,2,0,0,3,0,2,0,1,2,0,0,0.023887079,0.002171553,0,0,1,0,1,1,0,0.666666667,0.333333333,0.666666667,0.333333333,,0,0,12258,62,5.505513433,146.225,5.487298462,45.2
Darwin,,3,2004Q3,Darwin2004Q3,2,846,10,35,1,4,0,2,0,1,0,2,0,0,0,0.041371158,0.001182033,0.004728132,0,1,0,1,1,0,0.5,1,0,1,,0,0,12218,62.3,6.372415233,147.0033333,5.429466667,46.8
Darwin,,3,2004Q4,Darwin2004Q4,1,276,4,4,0,-4,0,1,0,0,0,0,1,0,0,0.014492754,0,-0.014492754,0,1,0,1,,0,0,0,1,0,,0,0,13056,62.6,5.1022323,147.651,5.353707576,49.7
Darwin,,3,2005Q1,Darwin2005Q1,3,1032,20,33,3,0,0,3,0,2,0,1,2,0,0,0.031976744,0.002906977,0,0,1,0,1,1,0,0.666666667,0.333333333,0.666666667,0.333333333,,0,0,11859,63.6,6.431526633,148.4266667,5.615735938,53.6
Darwin,,3,2005Q2,Darwin2005Q2,4,1306,20,18,1,2,0,4,0,1,0,2,1,1,1,0.013782542,0.000765697,0.001531394,0,1,0,1,1,0,0.25,0.666666667,0.25,0.5,0.5,0.25,0.25,12616,63.9,5.232825933,149.3456667,5.647849231,54.7
Darwin,,3,2005Q3,Darwin2005Q3,5,1509,25,33,3,0,1,4,1,3,0,2,3,2,1,0.021868787,0.001988072,0,0.000662691,0.8,0.2,0.8,1,0,0.6,0.4,0.6,0.4,0.666666667,0.2,0.4,12665,64.4,4.7681687,150.2303333,5.566534848,56.1
Darwin,,3,2005Q4,Darwin2005Q4,3,779,13,21,1,1,0,3,0,1,0,1,1,0,0,0.026957638,0.001283697,0.001283697,0,1,0,1,1,0,0.333333333,0.5,0.333333333,0.333333333,,0,0,13584,65.1,5.2771501,151.01,5.623324615,60.2
Darwin,,3,2006Q1,Darwin2006Q1,4,854,20,36,2,10,0,4,0,1,0,4,0,0,0,0.042154567,0.00234192,0.011709602,0,1,0,1,1,0,0.25,1,0,1,,0,0,12238,66,6.8537581,151.8743333,5.572124615,63.2
Darwin,,3,2006Q2,Darwin2006Q2,6,1433,30,47,-1,-4,-1,5,1,1,2,2,3,0,1,0.032798325,-0.000697837,-0.002791347,-0.000697837,0.833333333,0.166666667,0.833333333,0.333333333,0.333333333,0.166666667,0.4,0.5,0.333333333,0,0.166666667,0,12816,66.7,5.416251067,152.6683333,5.861075385,67.1
Darwin,,3,2006Q3,Darwin2006Q3,3,584,12,22,4,-1,0,3,0,3,0,1,1,0,0,0.037671233,0.006849315,-0.001712329,0,1,0,1,1,0,1,0.5,0.333333333,0.333333333,,0,0,12940,68.5,3.911127533,153.6806667,6.173846154,67.3
Darwin,,3,2006Q4,Darwin2006Q4,6,1768,30,57,3,12,-1,6,0,3,1,6,0,0,1,0.032239819,0.001696833,0.00678733,-0.000565611,1,0,1,0.75,0.166666667,0.5,1,0,1,0,0.166666667,0,13850,69.5,2.602002267,154.58,6.353230769,70.5
Darwin,,3,2007Q1,Darwin2007Q1,14,4395,62,115,-1,-12,-2,12,1,4,5,6,6,1,3,0.026166098,-0.000227531,-0.002730375,-0.000455063,0.923076923,0.071428571,0.857142857,0.444444444,0.357142857,0.285714286,0.5,0.428571429,0.428571429,0.25,0.214285714,0.071428571,12667,70.5,3.783041133,155.5796667,6.417384615,72.2
Darwin,,3,2007Q2,Darwin2007Q2,9,2637,50,50,4,-1,4,7,2,3,0,3,4,4,0,0.01896094,0.001516875,-0.000379219,0.001516875,0.777777778,0.222222222,0.777777778,1,0,0.333333333,0.428571429,0.444444444,0.333333333,1,0,0.444444444,13363,72.1,4.968977267,156.7893333,6.439846154,74.1
Darwin,,3,2007Q3,Darwin2007Q3,17,5688,98,105,2,-26,-7,15,1,5,4,9,7,0,7,0.018459916,0.000351617,-0.004571027,-0.001230661,0.9375,0.058823529,0.882352941,0.555555556,0.235294118,0.294117647,0.5625,0.411764706,0.529411765,0,0.411764706,0,13372,73,4.060945567,157.944,6.782692308,76.3
Darwin,,3,2007Q4,Darwin2007Q4,20,7273,111,141,8,2,1,17,3,8,2,6,8,3,4,0.019386773,0.001099959,0.00027499,0.000137495,0.85,0.15,0.85,0.8,0.1,0.4,0.428571429,0.4,0.3,0.428571429,0.2,0.15,14283,74.6,4.874485067,159.2586667,7.257424242,78.3
Darwin,,3,2008Q1,Darwin2008Q1,15,4688,86,125,1,-17,-2,15,0,5,4,5,8,1,3,0.026663823,0.000213311,-0.00362628,-0.000426621,1,0,1,0.555555556,0.266666667,0.333333333,0.384615385,0.533333333,0.333333333,0.25,0.2,0.066666667,12928,76.5,5.093329933,160.434,7.697615385,77.7
Darwin,,3,2008Q2,Darwin2008Q2,8,2262,47,38,1,-7,0,7,0,2,1,2,4,1,1,0.016799293,0.000442087,-0.003094607,0,1,0,0.875,0.666666667,0.125,0.25,0.333333333,0.5,0.25,0.5,0.125,0.125,13965,78.4,3.767687833,162.0226667,7.968,78.5
Darwin,,3,2008Q3,Darwin2008Q3,10,2820,60,51,2,-3,-1,8,1,4,2,3,4,0,1,0.018085106,0.00070922,-0.00106383,-0.00035461,0.888888889,0.1,0.8,0.666666667,0.2,0.4,0.428571429,0.4,0.3,0,0.1,0,14194,80.8,2.288535933,163.5646667,7.559015152,81.8
Darwin,,3,2008Q4,Darwin2008Q4,6,1848,32,42,4,-3,0,6,0,5,1,1,4,1,1,0.022727273,0.002164502,-0.001623377,0,1,0,1,0.833333333,0.166666667,0.833333333,0.2,0.666666667,0.166666667,0.5,0.166666667,0.166666667,14788,83.5,3.6569788,164.6666667,5.496212121,84.3
Darwin,,3,2009Q1,Darwin2009Q1,5,1429,25,31,1,-2,1,5,0,2,1,2,3,2,1,0.021693492,0.00069979,-0.00139958,0.00069979,1,0,1,0.666666667,0.2,0.4,0.4,0.6,0.4,0.666666667,0.2,0.4,13067,86.8,4.534861,165.776,3.705234375,87.2
Darwin,,3,2009Q2,Darwin2009Q2,9,2266,53,61,3,10,0,9,0,4,1,7,1,0,0,0.026919682,0.001323919,0.004413063,0,1,0,1,0.8,0.111111111,0.444444444,0.875,0.111111111,0.777777778,,0,0,13367,88.7,3.854005567,167.2053333,3.770769231,89
Darwin,,3,2009Q3,Darwin2009Q3,7,2325,42,50,3,8,0,6,1,4,1,4,3,1,1,0.021505376,0.001290323,0.00344086,0,0.857142857,0.142857143,0.857142857,0.8,0.142857143,0.571428571,0.571428571,0.428571429,0.571428571,0.5,0.142857143,0.142857143,13261,90.9,3.558968633,168.5043333,3.855378788,92.3
Darwin,,3,2009Q4,Darwin2009Q4,2,1297,14,37,5,4,0,2,0,2,0,1,0,0,0,0.028527371,0.00385505,0.00308404,0,1,0,1,1,0,1,1,0,0.5,,0,0,14085,92.4,2.966262267,169.1906667,4.394469697,98.7
Darwin,,3,2010Q1,Darwin2010Q1,12,6664,46,111,4,-2,1,10,2,4,2,7,5,1,0,0.016656663,0.00060024,-0.00030012,0.00015006,0.833333333,0.166666667,0.833333333,0.666666667,0.166666667,0.333333333,0.583333333,0.416666667,0.583333333,1,0,0.083333333,12807,95,4.0602299,169.8836667,4.50421875,99.4
Darwin,,3,2010Q2,Darwin2010Q2,4,1005,30,37,0,2,-1,4,0,1,1,2,1,0,1,0.03681592,0,0.00199005,-0.000995025,1,0,1,0.5,0.25,0.25,0.666666667,0.25,0.5,0,0.25,0,14273,96.1,2.842586967,170.8943333,4.947307692,100.9
Darwin,,3,2010Q3,Darwin2010Q3,3,1177,18,2,1,12,1,2,1,1,0,2,1,1,0,0.001699235,0.000849618,0.010195412,0.000849618,0.666666667,0.333333333,0.666666667,1,0,0.333333333,0.666666667,0.333333333,0.666666667,1,0,0.333333333,14107,97.2,2.681229633,171.7053333,5.155833333,101.1
Darwin,,3,2010Q4,Darwin2010Q4,4,11479,24,144,1,45,0,4,0,1,0,3,0,0,0,0.012544647,8.71156E-05,0.003920202,0,1,0,1,1,0,0.25,1,0,0.75,,0,0,14992,97.9,2.3948902,172.0143333,5.281893939,101.9
Darwin,,3,2011Q1,Darwin2011Q1,5,1825,16,31,1,7,0,5,0,1,0,4,1,0,0,0.016986301,0.000547945,0.003835616,0,1,0,1,1,0,0.2,0.8,0.2,0.8,,0,0,13514,98.5,2.902200533,171.8053333,5.316640625,99.5
Darwin,,3,2011Q2,Darwin2011Q2,1,431,4,9,0,-3,0,1,0,0,0,0,1,0,0,0.020881671,0,-0.006960557,0,1,0,1,,0,0,0,1,0,,0,0,14690,98.8,3.664776967,172.5066667,5.118615385,96.5
Darwin,,3,2011Q3,Darwin2011Q3,5,1815,24,67,3,26,2,5,0,2,0,4,1,1,0,0.036914601,0.001652893,0.014325069,0.001101928,1,0,1,1,0,0.4,0.8,0.2,0.8,1,0,0.2,14792,99.2,3.7109332,173.2696667,4.986212121,96.9
Darwin,,3,2011Q4,Darwin2011Q4,10,3700,47,99,5,5,1,8,0,5,0,3,6,1,0,0.026756757,0.001351351,0.001351351,0.00027027,1,0,0.8,1,0,0.5,0.333333333,0.6,0.3,1,0,0.1,15543,99.5,4.460887967,174.1843333,4.954076923,98.2
Darwin,,3,2012Q1,Darwin2012Q1,8,3542,66,108,4,4,-1,8,0,3,1,2,4,0,1,0.030491248,0.001129305,0.001129305,-0.000282326,1,0,1,0.75,0.125,0.375,0.333333333,0.5,0.25,0,0.125,0,13983,100.2,4.722569,175.4583333,4.694846154,100.8
Darwin,,3,2012Q2,Darwin2012Q2,8,2472,45,90,3,16,0,8,0,2,0,5,3,1,1,0.036407767,0.001213592,0.006472492,0,1,0,1,1,0,0.25,0.625,0.375,0.625,0.5,0.125,0.125,14998,101.1,4.491393167,177.013,4.461923077,104.1
Darwin,,3,2012Q3,Darwin2012Q3,6,2109,29,51,-1,9,-2,5,1,1,2,2,3,0,1,0.024182077,-0.000474158,0.004267425,-0.000948317,0.833333333,0.166666667,0.833333333,0.333333333,0.333333333,0.166666667,0.4,0.5,0.333333333,0,0.166666667,0,14603,102.7,3.6513505,178.4783333,4.152923077,105.5
Darwin,,3,2012Q4,Darwin2012Q4,9,2804,50,88,5,0,1,9,0,6,1,4,3,1,0,0.031383738,0.001783167,0,0.000356633,1,0,1,0.857142857,0.111111111,0.666666667,0.571428571,0.333333333,0.444444444,1,0,0.111111111,15258,103.7,3.929046567,179.644,3.500075758,107.8
Darwin,,3,2013Q1,Darwin2013Q1,7,1880,35,60,6,13,1,7,0,5,0,5,2,1,0,0.031914894,0.003191489,0.006914894,0.000531915,1,0,1,1,0,0.714285714,0.714285714,0.285714286,0.714285714,1,0,0.142857143,13855,106.6,5.059561,180.762,3.19015625,109.6
Darwin,,3,2013Q2,Darwin2013Q2,10,3765,63,102,1,7,-1,10,0,4,3,5,2,0,1,0.027091633,0.000265604,0.00185923,-0.000265604,1,0,1,0.571428571,0.3,0.4,0.714285714,0.2,0.5,0,0.1,0,14715,108.7,5.910206867,182.277,3.062076923,111
Darwin,,3,2013Q3,Darwin2013Q3,8,2822,62,114,6,37,2,8,0,4,0,8,0,2,0,0.040396882,0.002126152,0.013111269,0.000708717,1,0,1,1,0,0.5,1,0,1,1,0,0.25,14416,110.8,5.2915576,183.2716667,2.793560606,111.3
Darwin,,3,2013Q4,Darwin2013Q4,5,2265,31,74,4,4,0,5,0,3,1,3,1,1,1,0.032671082,0.001766004,0.001766004,0,1,0,1,0.75,0.2,0.6,0.75,0.2,0.6,0.5,0.2,0.2,15324,112.4,4.055317067,183.1926667,2.725606061,112.8
Darwin,,3,2014Q1,Darwin2014Q1,6,1826,33,65,4,5,0,6,0,4,0,4,1,1,1,0.035596933,0.002190581,0.002738226,0,1,0,1,1,0,0.666666667,0.8,0.166666667,0.666666667,0.5,0.166666667,0.166666667,13759,113.3,4.1172637,183.9243333,2.770859375,114
Darwin,,3,2014Q2,Darwin2014Q2,8,2949,53,73,6,5,-2,8,0,5,1,4,3,0,2,0.024754154,0.002034588,0.00169549,-0.000678196,1,0,1,0.833333333,0.125,0.625,0.571428571,0.375,0.5,0,0.25,0,14647,113.9,3.939514833,184.437,2.885692308,114.7
Darwin,,3,2014Q3,Darwin2014Q3,19,8648,140,251,18,113,7,18,1,12,0,16,2,6,0,0.029024052,0.002081406,0.013066605,0.000809436,0.947368421,0.052631579,0.947368421,1,0,0.631578947,0.888888889,0.105263158,0.842105263,1,0,0.315789474,14332,114.8,4.322931633,184.6576667,2.954015152,114.4
Darwin,,3,2014Q4,Darwin2014Q4,15,5973,100,140,4,-26,-6,14,1,5,2,5,10,0,5,0.023438808,0.00066968,-0.004352921,-0.00100452,0.933333333,0.066666667,0.933333333,0.714285714,0.133333333,0.333333333,0.333333333,0.666666667,0.333333333,0,0.333333333,0,15031,115.4,3.292672933,184.6933333,3.008787879,113.7
Darwin,,3,2015Q1,Darwin2015Q1,14,6125,119,169,10,30,3,13,0,10,0,9,4,4,1,0.027591837,0.001632653,0.004897959,0.000489796,1,0,0.928571429,1,0,0.714285714,0.692307692,0.285714286,0.642857143,0.8,0.071428571,0.285714286,13600,115.1,4.2640952,184.9373333,2.762890625,113.5
Darwin,,3,2015Q2,Darwin2015Q2,22,10413,168,159,7,7,3,18,4,9,2,11,9,5,2,0.015269375,0.000672237,0.000672237,0.000288101,0.818181818,0.181818182,0.818181818,0.818181818,0.090909091,0.409090909,0.55,0.409090909,0.5,0.714285714,0.090909091,0.227272727,14251,114.9,4.5743884,185.9913333,2.523923077,112.6
Darwin,,3,2015Q3,Darwin2015Q3,7,3100,47,66,2,23,1,7,0,2,0,5,2,1,0,0.021290323,0.000645161,0.007419355,0.000322581,1,0,1,1,0,0.285714286,0.714285714,0.285714286,0.714285714,1,0,0.142857143,13981,113.8,4.565431033,186.2773333,2.476818182,112.1
Darwin,,3,2015Q4,Darwin2015Q4,5,2586,30,37,2,5,-1,4,0,1,0,3,2,0,1,0.014307811,0.000773395,0.001933488,-0.000386698,1,0,0.8,1,0,0.2,0.6,0.4,0.6,0,0.2,0,14626,112.3,3.428614133,185.8736667,2.598636364,110.1
Darwin,,3,2016Q1,Darwin2016Q1,6,3405,32,100,-2,23,-1,4,2,0,2,3,1,0,1,0.029368576,-0.000587372,0.006754772,-0.000293686,0.666666667,0.333333333,0.666666667,0,0.333333333,0,0.75,0.166666667,0.5,0,0.166666667,0,13338,109.8,4.752385733,186.087,2.554384615,107.9
Darwin,,3,2016Q2,Darwin2016Q2,6,2568,44,30,3,-8,-1,5,1,3,0,2,4,0,1,0.011682243,0.001168224,-0.003115265,-0.000389408,0.833333333,0.166666667,0.833333333,1,0,0.5,0.333333333,0.666666667,0.333333333,0,0.166666667,0,14318,107.6,3.7854059,186.8383333,2.379,105.3
Darwin,,3,2016Q3,Darwin2016Q3,14,8142,68,187,3,67,0,14,0,4,1,10,3,1,1,0.02296733,0.00036846,0.008228936,0,1,0,1,0.8,0.071428571,0.285714286,0.769230769,0.214285714,0.714285714,0.5,0.071428571,0.071428571,14139,105,3.411377367,187.5653333,2.28969697,104
Darwin,,3,2016Q4,Darwin2016Q4,4,2123,33,33,4,11,0,3,1,3,0,2,2,0,0,0.015544041,0.001884126,0.005181347,0,0.75,0.25,0.75,1,0,0.75,0.5,0.5,0.5,,0,0,15351,103.1,3.203656567,187.5876667,2.277538462,102.4
Darwin,,3,2017Q1,Darwin2017Q1,7,3525,32,68,2,7,-1,7,0,2,0,3,3,0,1,0.01929078,0.000567376,0.001985816,-0.000283688,1,0,1,1,0,0.285714286,0.5,0.428571429,0.428571429,0,0.142857143,0,14021,101.7,3.819448833,187.67,2.197923077,101.5
Darwin,,3,2017Q2,Darwin2017Q2,4,1310,22,28,2,0,-1,4,0,2,0,2,1,0,1,0.021374046,0.001526718,0,-0.000763359,1,0,1,1,0,0.5,0.666666667,0.25,0.5,0,0.25,0,14790,99.8,3.299440767,188.4196667,2.083076923,100.1
Darwin,,3,2017Q3,Darwin2017Q3,2,981,10,5,0,7,0,2,0,0,0,2,0,0,0,0.00509684,0,0.007135576,0,1,0,1,,0,0,1,0,1,,0,0,14616,97.9,4.047839133,189.0863333,2.095230769,97.5
Darwin,,3,2017Q4,Darwin2017Q4,4,1910,22,42,1,16,-1,3,1,2,1,3,1,0,1,0.021989529,0.00052356,0.008376963,-0.00052356,0.75,0.25,0.75,0.666666667,0.25,0.5,0.75,0.25,0.75,0,0.25,0,15333,97.3,4.4369826,188.8366667,2.135153846,96
Darwin,,3,2018Q1,Darwin2018Q1,5,1716,28,22,0,15,1,3,2,1,1,4,1,1,0,0.012820513,0,0.008741259,0.000582751,0.6,0.4,0.6,0.5,0.2,0.2,0.8,0.2,0.8,1,0,0.2,14124,95.6,3.992278967,188.8666667,2.157230769,94.9
Darwin,,3,2018Q2,Darwin2018Q2,1,379,7,13,0,9,0,1,0,0,0,1,0,0,0,0.034300792,0,0.023746702,0,1,0,1,,0,0,1,0,1,,0,0,15083,94,4.263367633,189.1923333,2.224384615,94
Darwin,,3,2018Q3,Darwin2018Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14812,93.4,4.085895667,189.2883333,2.363384615,93.2
Darwin,,3,2018Q4,Darwin2018Q4,2,855,17,15,1,-8,1,1,0,1,0,1,1,1,0,0.01754386,0.001169591,-0.009356725,0.001169591,1,0,0.5,1,0,0.5,0.5,0.5,0.5,1,0,0.5,15631,93,4.770160533,188.574,2.338030303,92.6
Darwin,,3,2019Q1,Darwin2019Q1,5,1797,23,44,4,5,0,4,1,4,0,3,2,1,1,0.024485253,0.002225932,0.002782415,0,0.8,0.2,0.8,1,0,0.8,0.6,0.4,0.6,0.5,0.2,0.2,14309,91.4,4.621432267,188.2583333,2.1821875,90.9
Darwin,,3,2019Q2,Darwin2019Q2,6,2163,34,63,0,7,0,6,0,1,1,3,2,0,0,0.029126214,0,0.003236246,0,1,0,1,0.5,0.166666667,0.166666667,0.6,0.333333333,0.5,,0,0,15459,89.8,4.596897733,188.5313333,1.700230769,89.3
Darwin,,3,2019Q3,Darwin2019Q3,4,1176,25,11,-1,-1,-1,2,2,0,1,1,2,0,1,0.009353741,-0.00085034,-0.00085034,-0.00085034,0.5,0.5,0.5,0,0.25,0,0.333333333,0.5,0.25,0,0.25,0,15276,88.2,5.622820933,188.4943333,1.345606061,88.2
Darwin,,3,2019Q4,Darwin2019Q4,2,681,7,6,-1,-6,-1,1,1,0,1,0,2,0,1,0.008810573,-0.001468429,-0.008810573,-0.001468429,0.5,0.5,0.5,0,0.5,0,0,1,0,0,0.5,0,15813,86.9,5.1432899,187.6406667,1.124242424,87.5
Canberra,,2,2003Q1,Canberra2003Q1,3,1317,25,19,2,-25,0,3,0,2,0,0,2,0,0,0.014426727,0.001518603,-0.018982536,0,1,0,1,1,0,0.666666667,0,0.666666667,0,,0,0,11091,63.2,5.2182885,257.566,4.638196875,
Canberra,,2,2003Q2,Canberra2003Q2,4,1167,25,34,0,5,-2,4,0,1,1,2,2,0,2,0.029134533,0,0.00428449,-0.001713796,1,0,1,0.5,0.25,0.25,0.5,0.5,0.5,0,0.5,0,11593,64.1,4.071701,258.3606667,4.587512308,
Canberra,,2,2003Q3,Canberra2003Q3,13,8063,55,201,6,-16,-1,11,2,4,0,5,8,1,2,0.024928687,0.00074414,-0.001984373,-0.000124023,0.846153846,0.153846154,0.846153846,1,0,0.307692308,0.384615385,0.615384615,0.384615385,0.333333333,0.153846154,0.076923077,11810,64.9,4.144272967,258.7163333,4.738401515,68.3
Canberra,,2,2003Q4,Canberra2003Q4,9,4216,57,89,6,-8,1,8,1,5,1,4,5,1,0,0.021110057,0.00142315,-0.001897533,0.000237192,0.888888889,0.111111111,0.888888889,0.833333333,0.111111111,0.555555556,0.444444444,0.555555556,0.444444444,1,0,0.111111111,12879,66.2,3.5594258,259.2023333,5.303036364,70.9
Canberra,,2,2004Q1,Canberra2004Q1,6,2478,31,0,-1,-22,-3,2,3,0,1,1,3,0,2,0,-0.000403551,-0.008878128,-0.001210654,0.4,0.5,0.333333333,0,0.166666667,0,0.25,0.5,0.166666667,0,0.333333333,0,11682,67.7,4.098548733,260.1516667,5.520466154,69.9
Canberra,,2,2004Q2,Canberra2004Q2,7,3053,50,41,3,-20,4,6,1,3,1,1,6,4,1,0.013429414,0.00098264,-0.006550934,0.001310187,0.857142857,0.142857143,0.857142857,0.75,0.142857143,0.428571429,0.142857143,0.857142857,0.142857143,0.8,0.142857143,0.571428571,12258,68.8,3.585303933,260.8773333,5.487298462,70.1
Canberra,,2,2004Q3,Canberra2004Q3,13,7633,92,89,0,-45,-4,10,2,3,3,3,8,2,4,0.011659898,0,-0.005895454,-0.00052404,0.833333333,0.153846154,0.769230769,0.5,0.230769231,0.230769231,0.272727273,0.615384615,0.230769231,0.333333333,0.307692308,0.153846154,12218,69.3,3.743953767,261.3456667,5.429466667,68.6
Canberra,,2,2004Q4,Canberra2004Q4,6,2853,40,38,2,-9,0,6,0,2,1,2,2,1,1,0.013319313,0.000701016,-0.003154574,0,1,0,1,0.666666667,0.166666667,0.333333333,0.5,0.333333333,0.333333333,0.5,0.166666667,0.166666667,13056,69.7,3.428682167,261.8593333,5.353707576,69.7
Canberra,,2,2005Q1,Canberra2005Q1,4,1933,30,31,0,-5,0,4,0,1,1,2,2,1,1,0.016037248,0,-0.002586653,0,1,0,1,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.25,0.25,11859,70.2,3.727114733,262.9293333,5.615735938,70.3
Canberra,,2,2005Q2,Canberra2005Q2,16,7626,122,111,5,-49,-4,13,3,4,3,4,11,0,3,0.014555468,0.000655652,-0.006425387,-0.000524521,0.8125,0.1875,0.8125,0.571428571,0.1875,0.25,0.266666667,0.6875,0.25,0,0.1875,0,12616,70.9,3.075775633,263.8736667,5.647849231,69.9
Canberra,,2,2005Q3,Canberra2005Q3,9,3860,54,57,-1,3,-2,7,1,0,1,2,4,0,2,0.014766839,-0.000259067,0.000777202,-0.000518135,0.875,0.111111111,0.777777778,0,0.111111111,0,0.333333333,0.444444444,0.222222222,0,0.222222222,0,12665,71,2.9730753,264.6913333,5.566534848,70.1
Canberra,,2,2005Q4,Canberra2005Q4,7,3447,49,42,1,-6,2,6,1,2,2,2,2,2,0,0.012184508,0.000290107,-0.001740644,0.000580215,0.857142857,0.142857143,0.857142857,0.5,0.285714286,0.285714286,0.5,0.285714286,0.285714286,1,0,0.285714286,13584,71.5,3.194108233,265.9146667,5.623324615,71.7
Canberra,,2,2006Q1,Canberra2006Q1,17,8147,105,131,5,-26,1,13,3,7,3,6,9,4,3,0.016079538,0.000613723,-0.003191359,0.000122745,0.8125,0.176470588,0.764705882,0.7,0.176470588,0.411764706,0.4,0.529411765,0.352941176,0.571428571,0.176470588,0.235294118,12238,71.9,3.718978833,266.9426667,5.572124615,72.5
Canberra,,2,2006Q2,Canberra2006Q2,8,3421,45,59,0,-21,-1,8,0,3,2,0,7,1,1,0.017246419,0,-0.006138556,-0.000292312,1,0,1,0.6,0.25,0.375,0,0.875,0,0.5,0.125,0.125,12816,73,3.233442733,267.784,5.861075385,74.3
Canberra,,2,2006Q3,Canberra2006Q3,16,8227,114,159,7,-47,-6,16,0,7,3,3,11,3,8,0.019326608,0.000850857,-0.005712897,-0.000729306,1,0,1,0.7,0.1875,0.4375,0.214285714,0.6875,0.1875,0.272727273,0.5,0.1875,12940,73.3,2.704548367,268.834,6.173846154,76
Canberra,,2,2006Q4,Canberra2006Q4,11,4738,69,89,2,-24,-1,11,0,3,2,4,6,1,1,0.018784297,0.000422119,-0.005065428,-0.00021106,1,0,1,0.6,0.181818182,0.272727273,0.4,0.545454545,0.363636364,0.5,0.090909091,0.090909091,13850,74.1,2.745454467,270.2696667,6.353230769,77.1
Canberra,,2,2007Q1,Canberra2007Q1,24,12670,171,243,5,-72,-4,22,1,7,3,5,16,1,5,0.019179163,0.000394633,-0.005682715,-0.000315706,0.956521739,0.041666667,0.916666667,0.7,0.125,0.291666667,0.238095238,0.666666667,0.208333333,0.166666667,0.208333333,0.041666667,12667,75.4,3.355569333,272.0666667,6.417384615,78.6
Canberra,,2,2007Q2,Canberra2007Q2,16,7737,92,107,1,-65,-2,14,2,4,2,1,12,1,2,0.01382965,0.000129249,-0.008401189,-0.000258498,0.875,0.125,0.875,0.666666667,0.125,0.25,0.076923077,0.75,0.0625,0.333333333,0.125,0.0625,13363,76.9,3.126273267,273.928,6.439846154,82
Canberra,,2,2007Q3,Canberra2007Q3,28,12167,167,264,9,-40,0,26,1,10,2,12,14,5,5,0.021698036,0.000739706,-0.003287581,0,0.962962963,0.035714286,0.928571429,0.833333333,0.071428571,0.357142857,0.461538462,0.5,0.428571429,0.5,0.178571429,0.178571429,13372,77.8,2.4517761,274.8603333,6.782692308,86.3
Canberra,,2,2007Q4,Canberra2007Q4,16,7666,113,142,14,-27,-2,14,0,9,2,7,8,1,3,0.01852335,0.001826246,-0.003522045,-0.000260892,1,0,0.875,0.818181818,0.125,0.5625,0.466666667,0.5,0.4375,0.25,0.1875,0.0625,14283,79.2,2.274362167,275.6823333,7.257424242,88.6
Canberra,,2,2008Q1,Canberra2008Q1,26,12280,187,262,12,-19,-4,25,1,12,7,14,11,2,6,0.021335505,0.000977199,-0.001547231,-0.000325733,0.961538462,0.038461538,0.961538462,0.631578947,0.269230769,0.461538462,0.56,0.423076923,0.538461538,0.25,0.230769231,0.076923077,12928,81.1,3.086088767,277.4036667,7.697615385,89.3
Canberra,,2,2008Q2,Canberra2008Q2,23,9793,158,188,6,-46,-1,22,1,7,1,7,15,2,2,0.019197386,0.000612683,-0.004697233,-0.000102114,0.956521739,0.043478261,0.956521739,0.875,0.043478261,0.304347826,0.318181818,0.652173913,0.304347826,0.5,0.086956522,0.086956522,13965,82.6,2.579024667,279.2316667,7.968,87.7
Canberra,,2,2008Q3,Canberra2008Q3,18,8371,126,207,3,-4,-5,17,0,6,3,9,9,0,5,0.024728228,0.00035838,-0.00047784,-0.0005973,1,0,0.944444444,0.666666667,0.166666667,0.333333333,0.5,0.5,0.5,0,0.277777778,0,14194,83.9,2.892452067,280.5166667,7.559015152,85.2
Canberra,,2,2008Q4,Canberra2008Q4,18,7981,139,110,-1,-11,-1,14,2,4,4,9,8,3,3,0.013782734,-0.000125298,-0.001378273,-0.000125298,0.875,0.111111111,0.777777778,0.5,0.222222222,0.222222222,0.529411765,0.444444444,0.5,0.5,0.166666667,0.166666667,14788,86,2.323729933,281.705,5.496212121,84.8
